task_run__calibration,task_run__created,task_run__external_uid,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__coordinates,task_runinfo__page,task_runinfo__text
None,2017-08-28T15:34:09.442304,None,2017-08-28T15:35:19.299066,5058,"{""text"": ""\u0627 \u0641\u0631\u0627\u063a\u062a \u0628\u0627\u0634\u062f \u06a9\u0647 \u062a\u0648\u0627\u0646\u06cc\u0645 \u0628\u062f\u0648\u0633\u062a\u0627\u0646 \u067e\u0631\u062f\u0627\u062e\u062a\u0646 \u0648 \u0628\u0627\u06cc\u0634\u0627\u0646 \u0645\u0646\u0641\u0639\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [256, 708, 1225, 785]}",77,20149,None,10,None,"[256, 708, 1225, 785]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ا فراغت باشد که توانیم بدوستان پرداختن و بایشان منفعت
None,2017-08-28T15:34:46.102216,None,2017-08-28T15:35:55.943253,5059,"{""text"": ""\u0627 \u0632\u06cc\u0627\u0631\u062a \u06a9\u0646\u06cc\u0645\u060c \u0627\u0645\u06cc\u0631 \u06af\u0641\u062a \u06a9\u0647 \u0645\u0648\u0644\u0627\u0646\u0627 \u0628\u0647\u0627\u0621\u0627\u0644\u062f\u06cc\u0646 \u0631\u0627 \u062c\u0648\u0627\u0628"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [255, 788, 1168, 866]}",77,20150,None,10,None,"[255, 788, 1168, 866]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ا زیارت کنیم، امیر گفت که مولانا بهاءالدین را جواب
None,2017-08-28T15:35:19.424448,None,2017-08-28T15:36:23.940056,5060,"{""text"": ""\u06f3) \u0645\u06a9\u0627\u0644\u0645\u062a \u06a9\u0646\u062f (\u0628\u0644 \u06a9\u0647\u0664)"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [254, 866, 642, 926]}",77,20151,None,10,None,"[254, 866, 642, 926]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۳) مکالمت کند (بل که٤)
None,2017-08-28T15:35:56.085914,None,2017-08-28T15:36:51.823259,5061,"{""text"": ""\u067e\u0633 \u0622\u0646 \u0628\u0647\u062a\u0631 \u06a9\u0647 \u0686\u0648\u0646 \u0645\u0627\u0631"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1231, 735, 1661, 794]}",77,20152,None,10,None,"[1231, 735, 1661, 794]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,پس آن بهتر که چون مار
None,2017-08-28T15:36:24.057687,None,2017-08-28T15:37:05.118335,5062,"{""text"": ""\u0631\u0633\u0627\u0646\u06cc\u062f\u0646 \u0645\u0627 \u0628\u0631\u0648\u06cc\u0645 \u0648 \u062f\u0648\u0633\u062a\u0627\u0646 \u0631"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1173, 823, 1664, 884]}",77,20153,None,10,None,"[1173, 823, 1664, 884]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,رسانیدن ما برویم و دوستان ر
None,2017-08-28T15:36:51.938757,None,2017-08-28T15:37:32.207448,5063,"{""text"": ""\u062f\u0627\u062f\u0645 \u06a9\u0647 \u0645\u0646 \u0628\u062c\u0647\u062a \u0622\u0646 \u0646\u0645\u06cc \u0622\u06cc\u0645 \u06a9\u0647 \u0645\u0648\u0644\u0627\u0646\u0627 \u0628\u0645\u0646 \u067e\u0631\u062f\u0627\u0632\u062f \u0648 (\u0628\u0627\u0645\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [647, 876, 1664, 962]}",77,20154,None,10,None,"[647, 876, 1664, 962]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,دادم که من بجهت آن نمی آیم که مولانا بمن پردازد و (بامن
None,2017-08-28T15:37:05.243927,None,2017-08-28T15:38:25.561008,5064,"{""text"": ""\u0628\u0631\u0627\u06cc \u0622\u0646 \u0645\u06cc \u0627\u06cc\u0645 \u06a9\u0647 \u0645\u0634\u0631\u0641\u0651 \u0634\u0648\u0645 \u0648\u0627\u0632 \u0632\u0645\u0631\u0647\u0654 \u0628\u0646\u062f\u06af\u0627\u0646 \u0628\u0627\u0634\u0645\u060c \u0627\u0632\u06cc\u0646\u0647\u0627 \u06a9\u0647 \u0627\u06cc\u0646 \u0633\u0627\u0639\u062a \u0648\u0627\u0642\u0639"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [258, 958, 1663, 1056]}",77,20155,None,10,None,"[258, 958, 1663, 1056]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,برای آن می ایم که مشرفّ شوم واز زمرهٔ بندگان باشم، ازینها که این ساعت واقع
None,2017-08-28T15:37:32.337348,None,2017-08-28T15:39:20.838100,5065,"{""text"": ""\u0634\u062f\u0647\u200c\u0627\u0633\u062a \u06cc\u06a9\u06cc \u0622\u0646\u0633\u062a \u06a9\u0647 \u0645\u0648\u0644\u0627\u0646\u0627 \u0645\u0634\u063a\u0648\u0644 \u0628\u0648\u062f \u0648\u0631\u0648\u06cc \u0646\u0646\u0645\u0648\u062f\u0665 \u062a\u0627\u062f\u06cc\u0631\u06cc \u0645\u0631\u0627 \u062f\u0631\u0627\u0646\u062a\u0638\u0627\u0631 \u0631\u0647\u0627 \u06a9\u0631\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [261, 1037, 1664, 1133]}",77,20156,None,10,None,"[261, 1037, 1664, 1133]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,شده‌است یکی آنست که مولانا مشغول بود وروی ننمود٥ تادیری مرا درانتظار رها کرد
None,2017-08-28T15:38:25.678087,None,2017-08-28T15:39:54.165051,5066,"{""text"": "" \u062a\u0627\u0645\u0646 \u0628\u062f\u0627\u0646\u0645 \u06a9\u0647 \u0627\u06af\u0631 \u0645\u0633\u0644\u0645\u0627\u0646\u0627\u0646 \u0631\u0627 \u0648 \u0646\u06cc\u06a9\u0627\u0646 \u0631\u0627 \u0686\u0648\u0646 \u0628\u0631 \u062f\u0631\u0645\u0646 \u0628\u06cc\u0627\u06cc\u0646\u062f \u0645\u0646\u062a\u0638\u0631\u0634\u0627\u0646 \u0628\u06af\u0630\u0627\u0631\u0645 \u0648"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [257, 1124, 1664, 1227]}",77,20157,None,10,None,"[257, 1124, 1664, 1227]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png, تامن بدانم که اگر مسلمانان را و نیکان را چون بر درمن بیایند منتظرشان بگذارم و
None,2017-08-28T15:39:20.960726,None,2017-08-28T15:40:35.933749,5067,"{""text"": ""\u0632\u0648\u062f \u0631\u0627\u0647 \u0646\u062f\u0647\u0645 \u0686\u0646\u06cc\u0646 \u0635\u0639\u0628 \u0627\u0633\u062a \u0648 \u062f\u0634\u0648\u0627\u0631\u0666 \u0645\u0648\u0644\u0627\u0646\u0627 \u062a\u0644\u062e\u06cc \u0622\u0646 \u0631\u0627 \u0628\u0645\u0646\u0667 \u0686\u0634\u0627\u0646\u06cc\u062f \u0648 \u0645\u0631\u0627 \u062a\u0623\u062f\u06cc\u0628"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [258, 1205, 1668, 1311]}",77,20158,None,10,None,"[258, 1205, 1668, 1311]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,زود راه ندهم چنین صعب است و دشوار٦ مولانا تلخی آن را بمن٧ چشانید و مرا تأدیب
None,2017-08-28T15:39:54.297708,None,2017-08-28T15:41:35.840007,5068,"{""text"": ""\u06a9\u0631\u062f \u062a\u0627\u0628\u0627 \u062f\u06cc\u06af\u0631\u0627\u0646 \u0686\u0646\u06cc\u0646\u0668 \u0646\u06a9\u0646\u0645\u060c \u0645\u0648\u0644\u0627\u0646\u0627 \u0641\u0631\u0645\u0648\u062f \u0646\u06cc \u0628\u0644\u0643 \u0622\u0646\u0643 \u0634\u0645\u0627 \u0631\u0627 \u0645\u0646\u062a\u0638\u0631 \u0631\u0647\u0627 \u06a9\u0631\u062f\u06cc\u0645"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [263, 1301, 1669, 1391]}",77,20159,None,10,None,"[263, 1301, 1669, 1391]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,کرد تابا دیگران چنین٨ نکنم، مولانا فرمود نی بلك آنك شما را منتظر رها کردیم
None,2017-08-28T15:40:36.051354,None,2017-08-28T15:43:26.102742,5069,"{""text"": ""\u0627\u0632 \u0639\u06cc\u0646 \u0639\u0646\u0627\u06cc\u062a \u0628\u0648\u062f. \u062d\u06a9\u0627\u06cc\u062a \u0645\u06cc \u0622\u0648\u0631\u0646\u062f\u06f9 \u06a9\u0647 \u062d\u0642 \u062a\u0639\u0627\u0644\u06cc \u0645\u06cc \u0641\u0631\u0645\u0627\u06cc\u062f \u06a9\u0647 \u0627\u06cc \u0628\u0646\u062f\u0647\u0654 \u0645\u0646 \u062d\u0627\u062c\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [258, 1393, 1666, 1474]}",77,20160,None,10,None,"[258, 1393, 1666, 1474]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,از عین عنایت بود. حکایت می آورند۹ که حق تعالی می فرماید که ای بندهٔ من حاجت
None,2017-08-28T15:41:35.958938,None,2017-08-28T15:44:02.853196,5070,"{""text"": ""\u062a\u0631\u0627 \u062f\u0631\u062d\u0627\u0644\u062a \u062f\u0639\u0627 \u0648 \u0646\u0627\u0644\u0647 \u0632\u0648\u062f \u0628\u0631 \u0622\u0648\u0631\u062f\u0645\u06cc \u0627\u0645\u0627 \u0622\u0648\u0627\u0632\u0647\u0654 \u0646\u0627\u0644\u0647 \u062a\u0648\u06f1\u06f0 \u0645\u0631\u0627 \u062e\u0648\u0634 \u0645\u06cc \u0622\u06cc\u062f \u062f\u0631 \u0627\u062c\u0627\u0628\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [259, 1476, 1669, 1554]}",77,20161,None,10,None,"[259, 1476, 1669, 1554]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,ترا درحالت دعا و ناله زود بر آوردمی اما آوازهٔ ناله تو۱۰ مرا خوش می آید در اجابت
None,2017-08-28T15:43:26.229441,None,2017-08-28T15:44:49.740990,5071,"{""text"": ""\u062c\u0647\u062a \u0622\u0646 \u062a\u0623\u062e\u06cc\u0631 \u0645\u06cc \u0627\u0641\u062a\u062f \u062a\u0627\u0628\u0633\u06cc\u0627\u0631 \u0628\u0646\u0627\u0644\u06cc \u06a9\u0647 \u0622\u0648\u0627\u0632 \u0648 \u0646\u0627\u0644\u0647\u0654 \u062a\u0648 \u0645\u0631\u0627 \u062e\u0648\u0634 \u0645\u06cc \u0622\u06cc\u062f \u0645\u062b\u0644\u0627\u064b \u062f\u0648 \u06af\u062f\u0627"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [262, 1552, 1670, 1644]}",77,20162,None,10,None,"[262, 1552, 1670, 1644]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,جهت آن تأخیر می افتد تابسیار بنالی که آواز و نالهٔ تو مرا خوش می آید مثلاً دو گدا
None,2017-08-28T15:44:02.970867,None,2017-08-28T15:45:45.508195,5072,"{""text"": ""\u0628\u0631 \u062f\u0631 \u0634\u062e\u0635\u06cc \u0622\u0645\u062f\u0646\u062f \u06cc\u06a9\u06cc \u0645\u0637\u0644\u0648\u0628 \u0648 \u0645\u062d\u0628\u0648\u0628 \u0627\u0633\u062a \u0648 \u0622\u0646 \u062f\u06cc\u06af\u0631 \u0639\u0638\u06cc\u0645 \u0645\u0628\u063a\u0648\u0636 (\u0627\u0633\u062a\u06f1\u06f1) "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [260, 1644, 1667, 1729]}",77,20163,None,10,None,"[260, 1644, 1667, 1729]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,بر در شخصی آمدند یکی مطلوب و محبوب است و آن دیگر عظیم مبغوض (است۱۱) 
None,2017-08-28T15:44:49.857116,None,2017-08-28T15:46:32.701447,5073,"{""text"": ""\u062e\u062f\u0627\u0648\u0646\u062f \u062e\u0627\u0646\u0647 \u06af\u0648\u06cc\u062f \u0628\u063a\u0644\u0627\u0645 \u06a9\u0647 \u0632\u0648\u062f \u0628\u06cc \u062a\u0623\u062e\u06cc\u0631 \u0628\u0622\u0646 \u0645\u0628\u063a\u0648\u0636 \u0646\u0627\u0646 \u067e\u0627\u0631\u0647\u0654 \u0628\u062f\u0647 \u062a\u0627\u0627\u0632 \u062f\u0631\u0645\u0627 \u0632\u0648\u062f\u0622\u0648\u0627\u0631\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [261, 1732, 1671, 1814]}",77,20164,None,10,None,"[261, 1732, 1671, 1814]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,خداوند خانه گوید بغلام که زود بی تأخیر بآن مبغوض نان پارهٔ بده تااز درما زودآواره
None,2017-08-28T15:45:45.624189,None,2017-08-28T15:47:04.851990,5074,"{""text"": ""\u0634\u0648\u062f \u0648 \u0622\u0646 \u062f\u06cc\u06af\u0631\u0631\u0627 \u06a9\u0647 \u0645\u062d\u0628\u0648\u0628 \u0627\u0633\u062a \u0648\u0639\u062f\u0647 \u062f\u0647\u062f \u06a9\u0647 \u0647\u0646\u0648\u0632 \u0646\u0627\u0646 \u0646\u067e\u062e\u062a\u0647\u200c\u0627\u0646\u062f \u0635\u0628\u0631 \u06a9\u0646 \u062a\u0627\u0646\u0627\u0646 \u0628\u0631\u0633\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [261, 1821, 1670, 1897]}",77,20165,None,10,None,"[261, 1821, 1670, 1897]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,شود و آن دیگررا که محبوب است وعده دهد که هنوز نان نپخته‌اند صبر کن تانان برسد
None,2017-08-28T15:46:32.832014,None,2017-08-28T15:47:52.850283,5075,"{""text"": ""\u0648 \u0628\u06cc\u0632\u062f \u062f\u0648\u0633\u062a\u0627\u0646 \u0631\u0627 \u0628\u06cc\u0634\u062a\u0631 \u062e\u0627\u0637\u0631\u0645 \u0645\u06cc\u062e\u0648\u0627\u0647\u062f\u06f1\u06f2 \u06a9\u0647 \u0628\u0628\u06cc\u0646\u0645 \u0648 \u062f\u0631\u06cc\u0634\u0627\u0646 \u0633\u06cc\u0631 \u0633\u06cc\u0631 \u0646\u0638\u0631 \u06a9\u0646\u0645 \u0648\u0627\u06cc\u0634\u0627\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [263, 1905, 1674, 1980]}",77,20166,None,10,None,"[263, 1905, 1674, 1980]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,و بیزد دوستان را بیشتر خاطرم میخواهد۱۲ که ببینم و دریشان سیر سیر نظر کنم وایشان
None,2017-08-28T15:47:04.969473,None,2017-08-28T15:48:30.121354,5076,"{""text"": ""\u0646\u06cc\u0632 \u062f\u0631 \u0645\u0646 \u062a\u0627 \u0686\u0648\u0646 \u0627\u06cc\u0646\u062c\u0627 \u0628\u0633\u06cc\u0627\u0631 \u062f\u0648\u0633\u062a\u0627\u0646 \u06af\u0648\u0647\u0631 \u062e\u0648\u062f\u0631\u0627\u06f1\u06f3 \u0646\u06cc\u0643 \u0646\u06cc\u0643 \u062f\u06cc\u062f\u0647 \u0628\u0627\u0634\u0646\u062f \u0686\u0648\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [264, 1994, 1669, 2063]}",77,20167,None,10,None,"[264, 1994, 1669, 2063]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,نیز در من تا چون اینجا بسیار دوستان گوهر خودرا۱۳ نیك نیك دیده باشند چون
None,2017-08-28T15:47:52.967223,None,2017-08-28T15:48:32.967467,5077,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1121, 2094, 1687, 2100]}",77,20168,None,10,None,"[1121, 2094, 1687, 2100]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-28T15:48:30.264423,None,2017-08-28T15:48:35.694307,5078,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [274, 2130, 1653, 2185]}",77,20169,None,10,None,"[274, 2130, 1653, 2185]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-28T15:48:33.093043,None,2017-08-28T15:48:38.184578,5079,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [277, 2184, 1661, 2246]}",77,20170,None,10,None,"[277, 2184, 1661, 2246]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-28T15:48:35.810332,None,2017-08-28T15:48:41.519028,5080,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [357, 2247, 1664, 2306]}",77,20171,None,10,None,"[357, 2247, 1664, 2306]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-28T15:48:38.306146,None,2017-08-28T15:48:44.667893,5081,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [703, 2306, 1656, 2367]}",77,20172,None,10,None,"[703, 2306, 1656, 2367]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-08-28T15:48:41.635032,None,2017-08-28T15:48:48.522112,5082,"{""text"": ""\u06f3\u06f7"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [939, 2422, 988, 2452]}",77,20173,None,10,None,"[939, 2422, 988, 2452]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۳۷
None,2017-08-28T15:48:44.793371,None,2017-08-28T15:49:03.960484,5083,"{""text"": ""\u0661\u0665"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1721, 1531, 1760, 1555]}",77,20174,None,10,None,"[1721, 1531, 1760, 1555]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0037_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,١٥
None,2017-08-28T15:48:48.635842,None,2017-08-28T15:53:14.047508,5084,"{""text"": ""\u0641\u06cc\u0647 \u0645\u0627\u0641\u06cc\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [854, 216, 952, 260]}",77,20175,None,10,None,"[854, 216, 952, 260]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,فیه مافیه
None,2017-08-28T15:49:04.088437,None,2017-08-28T15:54:01.256589,5085,"{""text"": ""\u062f\u0631 \u0622\u0646 \u0639\u0627\u0644\u0645 \u062d\u0634\u0631 \u0634\u0648\u0646\u062f \u0622\u0634\u0646\u0627\u06cc\u06cc \u0642\u0648\u062a \u06af\u0631\u0641\u062a\u0647 \u0628\u0627\u0634\u062f \u0632\u0648\u062f \u0647\u0645\u062f\u06af\u0631 \u0631\u0627 \u0628\u0627\u0632\u0634\u0646\u0627\u0633\u0646\u062f \u0648 \u0628\u062f\u0627\u0646\u0646\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [175, 290, 1585, 377]}",77,20176,None,10,None,"[175, 290, 1585, 377]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,در آن عالم حشر شوند آشنایی قوت گرفته باشد زود همدگر را بازشناسند و بدانند
None,2017-08-28T15:53:14.179901,None,2017-08-28T15:54:25.634218,5086,"{""text"": ""\u06cc\u0645 \u0648 \u0628\u0647\u0645 \u062e\u0648\u0634 \u0628\u067e\u06cc\u0648\u0646\u062f\u0646\u062f \u0632\u06cc\u0631\u0627 \u06a9\u0647 \u0622\u062f\u0645"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [483, 395, 1135, 459]}",77,20177,None,10,None,"[483, 395, 1135, 459]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0038_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,یم و بهم خوش بپیوندند زیرا که آدم
