task_run__calibration,task_run__created,task_run__external_uid,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__coordinates,task_runinfo__page,task_runinfo__text
None,2017-10-23T13:40:57.654001,None,2017-10-23T13:41:32.678022,9450,"{""text"": ""\u0628\u0631\u0627\u062f\u0631 \u062e\u0648\u062f \u0639\u06cc\u0628\u0661\u0664 \u0645\u06cc \u0628\u06cc\u0646\u06cc \u0622\u0646 \u0639\u06cc\u0628 \u062f\u0631 \u062a\u0648\u0633\u062a\u0661\u0665 \u06a9\u0647 \u062f\u0631\u0648 \u0645\u06cc \u0628\u06cc\u0646\u06cc \u0639\u0627\u0644\u0645 \u0647\u0645\u0686\u0646\u06cc\u0646\u0661\u0666"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [330, 1569, 1728, 1644]}",82,23691,None,3,None,"[330, 1569, 1728, 1644]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,برادر خود عیب١٤ می بینی آن عیب در توست١٥ که درو می بینی عالم همچنین١٦
None,2017-10-23T13:41:16.401393,None,2017-10-23T13:41:35.270599,9451,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [786, 1658, 1094, 1685]}",82,23692,None,3,None,"[786, 1658, 1094, 1685]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-23T13:41:32.882504,None,2017-10-23T13:42:19.414852,9452,"{""text"": ""\u0622\u06cc\u06cc\u0646\u0647\u200c\u0627\u0633\u062a \u0646\u0642\u0634 \u062e\u0648\u062f\u0631\u0627\u062f\u0631\u0648\u0645\u06cc \u0628\u06cc\u0646\u06cc \u06a9\u0647 \u0627\u0644\u0645\u0648\u0645\u0646 \u0645\u0631\u0622\u0629 \u0627\u0644\u0645\u0624\u0645\u0646 \u0622\u0646 \u0639\u06cc\u0628 \u0631\u0627 \u0627\u0632 \u062e\u0648\u062f\u062c\u062f\u0627"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [325, 1678, 1728, 1748]}",82,23693,None,3,None,"[325, 1678, 1728, 1748]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,آیینه‌است نقش خودرادرومی بینی که المومن مرآة المؤمن آن عیب را از خودجدا
None,2017-10-23T13:41:35.493263,None,2017-10-23T13:42:33.998361,9453,"{""text"": ""\u06a9\u0646 \u0632\u06cc\u0631\u0627 \u0622\u0646\u0686 \u0627\u0632\u0648 \u0645\u06cc\u0631\u0646\u062c\u06cc \u0627\u0632\u062e\u0648\u062f \u0645\u06cc\u0631\u0646\u062c\u06cc ."", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [997, 1782, 1729, 1853]}",82,23694,None,3,None,"[997, 1782, 1729, 1853]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,کن زیرا آنچ ازو میرنجی ازخود میرنجی .
None,2017-10-23T13:42:19.622484,None,2017-10-23T13:42:58.301556,9454,"{""text"": ""\u06af\u0641\u062a \u067e\u06cc\u0644\u06cc \u0631\u0627 \u0622\u0648\u0631\u062f\u0646\u062f \u0628\u0631 \u0633\u0631\u0686\u0634\u0645\u0647\u0654 \u06a9\u0647 \u0622\u0628 \u062e\u0648\u0631\u062f \u062e\u0648\u062f \u0631\u0627 \u062f\u0631 \u0622\u0628 \u0645\u06cc\u062f\u06cc\u062f \u0648 \u0645\u06cc\u0631\u0645\u06cc\u062f \u0627\u0648 "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [323, 1878, 1627, 1947]}",82,23695,None,3,None,"[323, 1878, 1627, 1947]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,گفت پیلی را آوردند بر سرچشمهٔ که آب خورد خود را در آب میدید و میرمید او 
None,2017-10-23T13:42:34.207058,None,2017-10-23T13:43:17.511688,9455,"{""text"": ""\u06f1 - \u062d : \u0647\u0645\u0686\u0646\u0627\u0646 \u0637\u0631\u0642 \u06f2 - \u062d : \u06a9\u0648\u0646\u0627\u06af\u0648\u0646\u0633\u062a \u06f3 - \u062d : \u0648 \u0628\u0645\u062c\u0627\u0644 \u0648 \u0628\u0645\u0642\u0627\u0644 \u0664 - \u062d : \u0646\u062f\u0627\u0631\u062f"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [353, 2017, 1709, 2079]}",82,23696,None,3,None,"[353, 2017, 1709, 2079]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۱ - ح : همچنان طرق ۲ - ح : کوناگونست ۳ - ح : و بمجال و بمقال ٤ - ح : ندارد
None,2017-10-23T13:42:58.495199,None,2017-10-23T13:43:30.515541,9456,"{""text"": ""\u0665 - \u062d : \u0647\u0645\u0686\u0646\u0627\u0646\u0643 \u0628\u0627\u062f\u06cc \u06a9\u0647 \u062f\u0631\u0627\u06cc\u0646 \u0633\u0631\u0627\u06cc \u0666 - \u062d : \u0628\u06af\u06cc\u0631\u062f \u06f7 - \u062d : \u0627\u06cc\u0646 \u0647\u0645\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [602, 2087, 1711, 2148]}",82,23697,None,3,None,"[602, 2087, 1711, 2148]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,٥ - ح : همچنانك بادی که دراین سرای ٦ - ح : بگیرد ۷ - ح : این همه
None,2017-10-23T13:43:17.714284,None,2017-10-23T13:43:43.015670,9457,"{""text"": ""\u06f8 - \u062d : \u0645\u062a\u0641\u0627\u0648\u062a \u06af\u0648\u0646\u06af\u0627\u0648\u0646  \u06f9 - \u062d : \u06a9\u0647 \u0627\u06cc\u0646 \u0627\u0646\u062f\u06cc\u0634\u0647 \u06f1\u06f0 - \u062d : \u0628\u0631 \u0627\u0648 \u0641\u0631\u0648\u062f \u0622\u06cc\u062f "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [522, 2158, 1713, 2217]}",82,23698,None,3,None,"[522, 2158, 1713, 2217]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۸ - ح : متفاوت گونگاون  ۹ - ح : که این اندیشه ۱۰ - ح : بر او فرود آید 
None,2017-10-23T13:43:30.719396,None,2017-10-23T13:43:57.719215,9458,"{""text"": ""\u06f1\u06f1 - \u062d : \u0627\u0644\u0648\u062f \u06f1\u06f2 - \u062d : \u0646\u0628\u0627\u0634\u062f \u0647\u0645\u0686\u0646\u0627\u0646\u0643 \u06f1\u06f3 - \u062d : \u0622\u0646\u0631\u0627 \u0661\u0664 - \u062d : \u0639\u06cc\u0628\u06cc"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [523, 2237, 1709, 2291]}",82,23699,None,3,None,"[523, 2237, 1709, 2291]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۱۱ - ح : الود ۱۲ - ح : نباشد همچنانك ۱۳ - ح : آنرا ١٤ - ح : عیبی
None,2017-10-23T13:43:43.233802,None,2017-10-23T13:44:09.973292,9459,"{""text"": ""\u0661\u0665-\u062d : \u062f\u0631\u062a\u0633\u062a \u0661\u0666 - \u062d : \u0639\u0627\u0644\u0645 \u0628\u0631\u0627\u062f\u0631 \u0647\u0645\u0686\u0648\u0646."", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1017, 2301, 1712, 2352]}",82,23700,None,3,None,"[1017, 2301, 1712, 2352]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,١٥-ح : درتست ١٦ - ح : عالم برادر همچون.
None,2017-10-23T13:43:57.901006,None,2017-10-23T13:44:12.375357,9460,"{""text"": ""\u06f2\u06f3"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1001, 2407, 1050, 2440]}",82,23701,None,3,None,"[1001, 2407, 1050, 2440]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,۲۳
None,2017-10-23T13:44:10.167377,None,2017-10-23T13:44:16.854527,9461,"{""text"": ""\u0661\u0665"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1782, 1595, 1821, 1622]}",82,23702,None,3,None,"[1782, 1595, 1821, 1622]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0023_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,١٥
None,2017-10-23T13:44:12.579843,None,2017-10-23T13:44:32.533773,9462,"{""text"": ""\u0645\u0648\u0644\u0627\u0646\u0627 \u062c\u0644\u0627\u0644 \u0627\u0644\u062f\u06cc\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [896, 163, 1133, 210]}",82,23703,None,3,None,"[896, 163, 1133, 210]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,مولانا جلال الدین
None,2017-10-23T13:44:42.107829,None,2017-10-23T13:48:06.112857,9463,"{""text"": ""\u062a\u0627\u062f\u0648\u06cc \u0628\u0631 \u062e\u0627\u0633\u062a\u06cc \u0627\u06a9\u0646\u0648\u0646 \u0686\u0648\u0646 \u0645\u0631\u062f\u0646 \u0627\u0648 \u0645\u0645\u06a9\u0646 \u0646\u06cc\u0633\u062a \u062a\u0648 \u0628\u0645\u06cc\u0631 \u062a\u0627\u0627\u0648 \u0628\u0631 \u062a\u0648 \u062a\u062c\u0644\u06cc \u06a9\u0646\u062f \u0648\u062f\u0648\u06cc "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [316, 241, 1719, 310]}",82,23704,None,3,None,"[316, 241, 1719, 310]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,تادوی بر خاستی اکنون چون مردن او ممکن نیست تو بمیر تااو بر تو تجلی کند ودوی 
None,2017-10-23T13:44:42.286488,None,2017-10-23T13:49:00.404324,9464,"{""text"": ""\u0628\u0631 \u062e\u06cc\u0632\u062f. \u062f\u0648\u0645\u0631\u063a \u0631\u0627\u06f1 \u0628\u0631 \u0647\u0645 \u0628\u0646\u062f\u06cc \u0628\u0627\u0648\u062c\u0648\u062f \u062c\u0646\u0633\u06cc\u062a\u200c\u0648 \u0622\u0646\u0686 \u062f\u0648 \u067e\u0631 \u062f\u0627\u0634\u062a\u0646\u062f \u0628\u0686\u0647\u0627\u0631 \u0645\u0628\u062f\u0644 \u0634\u062f \u0646\u0645\u06cc \u067e\u0631\u062f "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [316, 333, 1717, 405]}",82,23705,None,3,None,"[316, 333, 1717, 405]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,بر خیزد. دومرغ را۱ بر هم بندی باوجود جنسیت‌و آنچ دو پر داشتند بچهار مبدل شد نمی پرد 
None,2017-10-23T13:48:06.315997,None,2017-10-23T13:49:21.920930,9465,"{""text"": ""\u0632\u06cc\u0631\u0627 \u06a9\u0647 \u062f\u0648\u06cc \u0642\u0627\u06cc\u0645\u0633\u062a \u0627\u0645\u0627 \u0627\u06af\u0631\u0645\u0631\u063a \u0645\u0631\u062f\u0647 \u0631\u0627 \u0628\u0631\u0648 \u0628\u0646\u062f\u06cc \u0628\u067e\u0631\u062f \u0632\u06cc\u0631\u0627 \u06a9\u0647 \u062f\u0648\u06cc \u0646\u0645\u0627\u0646\u062f\u0647 \u0627\u0633\u062a."", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [317, 419, 1721, 491]}",82,23706,None,3,None,"[317, 419, 1721, 491]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,زیرا که دوی قایمست اما اگرمرغ مرده را برو بندی بپرد زیرا که دوی نمانده است.
None,2017-10-23T13:49:00.627816,None,2017-10-23T13:49:40.566557,9466,"{""text"": ""\u0622\u0641\u062a\u0627\u0628 \u0631\u0627 \u0622\u0646 \u0644\u0637\u0641 \u0647\u0633\u062a \u06a9\u0647 \u067e\u06cc\u0634 \u062e\u0641\u0627\u0634 \u0628\u0645\u06cc\u0631\u062f \u060c \u0627\u0645\u0627 \u0686\u0648\u0646 \u0627\u0645\u06a9\u0627\u0646 \u0646\u062f\u0627\u0631\u062f \u0645\u06cc \u06af\u0648\u06cc\u062f \u06a9\u0647"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [316, 503, 1721, 569]}",82,23707,None,3,None,"[316, 503, 1721, 569]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,آفتاب را آن لطف هست که پیش خفاش بمیرد ، اما چون امکان ندارد می گوید که
None,2017-10-23T13:49:22.119916,None,2017-10-23T13:49:55.871172,9467,"{""text"": ""\u0665 \u0627\u06cc \u062e\u0641\u0627\u0634 \u0644\u0637\u0641 \u0645\u0646 \u0628\u0647\u0645\u0647 \u0631\u0633\u06cc\u062f\u0647 \u0627\u0633\u062a \u062e\u0648\u0627\u0647\u0645 \u06a9\u0647 \u062f\u0631 \u062d\u0642\u0651 \u062a\u0648 \u0646\u06cc\u0632 \u0627\u062d\u0633\u0627\u0646 \u06a9\u0646\u0645 \u062a\u0648 \u0628\u0645\u06cc\u0631"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [317, 589, 1780, 664]}",82,23708,None,3,None,"[317, 589, 1780, 664]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,٥ ای خفاش لطف من بهمه رسیده است خواهم که در حقّ تو نیز احسان کنم تو بمیر
None,2017-10-23T13:49:40.781645,None,2017-10-23T13:50:15.071309,9468,"{""text"": ""\u06a9\u0647 \u0686\u0648\u0646 \u0645\u0631\u062f\u0646 \u062a\u0648 \u0645\u0645\u06a9\u0646\u0633\u062a \u062a\u0627 \u0627\u0632 \u0646\u0648\u0631 \u062c\u0644\u0627\u0644 \u0645\u0646 \u0628\u0647\u0631\u0647 \u0645\u0646\u062f \u06af\u0631\u062f\u06cc \u0648 \u0627\u0632 \u062e\u0641\u0627\u0634\u06cc \u0628\u06cc\u0631\u0648\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [317, 678, 1716, 741]}",82,23709,None,3,None,"[317, 678, 1716, 741]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که چون مردن تو ممکنست تا از نور جلال من بهره مند گردی و از خفاشی بیرون
None,2017-10-23T13:49:56.058701,None,2017-10-23T13:50:18.008654,9469,"{""text"": """", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [1694, 759, 1719, 769]}",82,23710,None,3,None,"[1694, 759, 1719, 769]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,
None,2017-10-23T13:50:15.275355,None,2017-10-23T13:51:17.248274,9470,"{""text"": ""\u0622\u06cc\u06cc\u06cc \u0648 \u0639\u0646\u0642\u0627\u06cc \u0642\u0627\u0641 \u0642\u0631\u0628\u062a\u06f2 \u06af\u0631\u062f\u06cc \u060c \u0628\u0646\u062f\u0647\u0654\u06f3 \u0627\u0632 \u0628\u0646\u062f\u06af\u0627\u0646 \u062d\u0642 \u0631\u0627 \u0627\u06cc\u0646 \u0642\u062f\u0631\u062a\u0664 \u0628\u0648\u062f\u0647\u200c\u0627\u0633\u062a"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [316, 761, 1712, 827]}",82,23711,None,3,None,"[316, 761, 1712, 827]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,آییی و عنقای قاف قربت۲ گردی ، بندهٔ۳ از بندگان حق را این قدرت٤ بوده‌است
None,2017-10-23T13:50:18.214011,None,2017-10-23T13:51:37.951739,9471,"{""text"": ""\u06a9\u0647 \u062e\u0648\u062f \u0631\u0627 \u0628\u0631\u0627\u06cc \u062f\u0648\u0633\u062a\u06cc \u0641\u0646\u0627 \u06a9\u0631\u062f\u060c \u0627\u0632 \u062e\u062f\u0627\u0622\u0646 \u062f\u0648\u0633\u062a \u0631\u0627 \u0645\u06cc\u062e\u0648\u0627\u0633\u062a \u062e\u062f\u0627\u06cc (\u0639\u0632\u0648\u062c\u0644\u200c\u0665)"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [316, 847, 1735, 913]}",82,23712,None,3,None,"[316, 847, 1735, 913]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,که خود را برای دوستی فنا کرد، از خداآن دوست را میخواست خدای (عزوجل‌٥)
None,2017-10-23T13:51:17.454560,None,2017-10-23T13:52:10.670890,9472,"{""text"": ""\u0642\u0628\u0648\u0644 \u0646\u0645\u06cc \u06a9\u0631\u062f\u060c \u0646\u062f\u0627 \u0622\u0645\u062f \u06a9\u0647 \u0645\u0646 \u0627\u0648 \u0631\u0627 \u0646\u0645\u06cc \u062e\u0648\u0627\u0647\u0645\u0666 [ \u06a9\u0647 \u0628\u06cc\u0646\u06cc] \u0622\u0646 \u0628\u0646\u062f\u0647\u0654 \u062d\u0642 \u0627\u0644\u062d\u0627\u062d \u0645\u06cc \u06a9\u0631\u062f \u0648\u0627\u0632 "", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [315, 934, 1716, 1010]}",82,23713,None,3,None,"[315, 934, 1716, 1010]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,قبول نمی کرد، ندا آمد که من او را نمی خواهم٦ [ که بینی] آن بندهٔ حق الحاح می کرد واز 
None,2017-10-23T13:51:38.160958,None,2017-10-23T13:53:19.270721,9473,"{""text"": ""\u0627\u0633\u062a\u062f\u0639\u0627\u062f\u0633\u062a \u0628\u0627\u0632 \u0646\u0645\u06cc \u062f\u0627\u0634\u062a \u06a9\u0647 \u062e\u062f\u0627\u0648\u0646\u062f\u0627 \u062f\u0631 \u0645\u0646 \u062e\u0648\u0627\u0633\u062a \u0627\u0648 \u0646\u0647\u0627\u062f\u0647\u0654 \u0627\u0632 \u0645\u0646 \u0646\u0645\u06cc \u0631\u0648\u062f\u060c \u062f\u0631 \u0622\u062e\u0631 \u0646\u062f\u0627"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [319, 1024, 1716, 1088]}",82,23714,None,3,None,"[319, 1024, 1716, 1088]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,استدعادست باز نمی داشت که خداوندا در من خواست او نهادهٔ از من نمی رود، در آخر ندا
None,2017-10-23T13:52:10.884478,None,2017-10-23T13:53:48.254764,9474,"{""text"": ""\u0622\u0645\u062f \u062e\u0648\u0627\u0647\u06cc \u06a9\u0647 \u0622\u0646 \u0628\u0631 \u0622\u06cc\u062f \u0633\u0631\u0631\u0627 \u0641\u062f\u0627 \u06a9\u0646 \u0648 \u062a\u0648 \u0646\u06cc\u0633\u062a \u0634\u0648 \u0648 \u0645\u0645\u0627\u0646 \u0648\u0627\u0632\u0639\u0627\u0644\u0645 \u0628\u0631\u0648 \u060c \u06af\u0641\u062a \u06cc\u0627\u0631\u0628"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [317, 1096, 1718, 1181]}",82,23715,None,3,None,"[317, 1096, 1718, 1181]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,آمد خواهی که آن بر آید سررا فدا کن و تو نیست شو و ممان وازعالم برو ، گفت یارب
None,2017-10-23T13:53:19.469366,None,2017-10-23T13:54:08.054174,9475,"{""text"": ""\u0631\u0627\u0636\u06cc \u0634\u062f\u0645 . \u0686\u0646\u0627\u0646 \u06a9\u0631\u062f \u0648\u0633\u0631 \u0631\u0627 \u0628\u0628\u0627\u062e\u062a \u0628\u0631\u0627\u06cc \u0622\u0646 \u062f\u0648\u0633\u062a \u062a\u0627 \u0622\u0646 \u06a9\u0627\u0631\u06f7 \u0627\u0648 \u062d\u0627\u0635\u0644 \u0634\u062f. \u0686\u0648\u0646"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [315, 1200, 1717, 1260]}",82,23716,None,3,None,"[315, 1200, 1717, 1260]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,راضی شدم . چنان کرد وسر را بباخت برای آن دوست تا آن کار۷ او حاصل شد. چون
None,2017-10-23T13:53:48.464918,None,2017-10-23T13:54:32.831737,9476,"{""text"": ""\u0628\u0646\u062f\u0647\u0654 \u0631\u0627 \u0622\u0646 \u0644\u0637\u0641 \u0628\u0627\u0634\u062f \u06a9\u0647\u06f8 \u0686\u0646\u0627\u0646 \u0639\u0645\u0631\u06cc \u0631\u0627 \u06a9\u0647 \u06cc\u0643 \u0631\u0648\u0632\u0647\u0654 \u0622\u0646 \u0639\u0645\u0631 \u0628\u0639\u0645\u0631 \u062c\u0645\u0644\u0647\u0654 \u0639\u0627\u0644\u0645 \u0627\u0648\u0644\u0627"", ""page"": ""http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""coordinates"": [314, 1284, 1714, 1353]}",82,23717,None,3,None,"[314, 1284, 1714, 1353]",http://35.165.192.9:5000/api/v1/pages/730681a1de5b485eacf5c3a46eb95924/fmf_0025_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,بندهٔ را آن لطف باشد که۸ چنان عمری را که یك روزهٔ آن عمر بعمر جملهٔ عالم اولا
