task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-07-21T10:30:37.732040,8087,"{""line_text"": ""\u05de\u05d9\u05ea\u05d4 \u05d4\u05d5\u05d0 \u05de\u05d4 \u05d1\u05d9\u05df \u05e9\u05d4\u05d9\u05ea\u05e8\u05d5 \u05d1\u05d5 \u05db\u05dc \u05e2\u05d3\u05d9\u05d5 \u05d1\u05d9\u05df \u05e9\u05d4\u05d9\u05ea\u05e8\u05d5 \u05d1\u05d5 \u05de\u05e7\u05e6\u05ea \u05e2\u05d3\u05d9\u05d5 \u05d7\u05d9\u05d9\u05d1 \u05d5\u05e8' \u05d9\u05d5\u05e1\u05d9"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1044, 2031, 3676, 2133]}",1,0.0,60,0,completed,"[1044, 2031, 3676, 2133]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,מיתה הוא מה בין שהיתרו בו כל עדיו בין שהיתרו בו מקצת עדיו חייב ור' יוסי
0,2017-07-21T10:30:37.742971,8088,"{""line_text"": ""\u05e4\u05d5\u05d8\u05e8 \u05e2\u05d3 \u05e9\u05d9\u05d7\u05d3\u05d5 \u05d1\u05d5 \u05db\u05dc \u05e2\u05d3\u05d9\u05d5 \u05e9\u05e0' \u05e2\u05dc \u05e4\u05d9 \u05e9\u05e0\u05d9\u05dd \u05e2\u05d3\u05d9\u05dd \u05e2\u05d3 \u05e9\u05d9\u05d7\u05d5 \u05e9\u05e0\u05d9 \u05e2\u05d3\u05d9\u05dd \u05de\u05ea\u05e8\u05d9\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1045, 2134, 3674, 2232]}",1,0.0,60,0,completed,"[1045, 2134, 3674, 2232]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,פוטר עד שיחדו בו כל עדיו שנ' על פי שנים עדים עד שיחו שני עדים מתרין
0,2017-07-21T10:30:37.754067,8089,"{""line_text"": ""15 \u05d1\u05d0\u05d7\u05d3 \u05d5\u05de\u05d5\u05d3\u05d4 \u05e8' \u05d9\u05d5\u05e1\u05d9 \u05e9\u05d0\u05dd \u05d4\u05d9\u05ea\u05e8\u05d4 \u05d1\u05d5 \u05d4\u05e8\u05d0\u05e9\u05d5\u05df \u05d5\u05d4\u05dc\u05da \u05dc\u05d5 \u05d4\u05e9\u05d9\u05e0\u05d9 \u05d5\u05d4\u05dc\u05da \u05dc\u05d5 \u05e9\u05d4\u05d5\u05d0 \u05d7\u05d9\u05d9\u05d1:"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1045, 2237, 3778, 2337]}",1,0.0,60,0,completed,"[1045, 2237, 3778, 2337]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,15 באחד ומודה ר' יוסי שאם היתרה בו הראשון והלך לו השיני והלך לו שהוא חייב:
0,2017-07-21T10:30:37.764831,8090,"{""line_text"": ""2\u05de\u05ea\u05e8\u05d9\u05df \u05d1\u05d5 \u05d5\u05e9\u05d6\u05ea\u05e7 \u05de\u05d4\u05d3\u05d9\u05df \u05d1\u05d5 \u05d5\u05de\u05e8\u05db\u05d9\u05df \u05d0\u05ea \u05e8\u05d0\u05e9\u05d5 \u05d0\u05e3 \u05e2\u05dc \u05e4\u05d9 \u05e9\u05d0\u05de\u05e8 \u05d9\u05d5\u05d3\u05e2 \u05d0\u05e0\u05d9 \u05e4\u05d8\u05d5\u05e8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1042, 2340, 3678, 2439]}",1,0.0,60,0,completed,"[1042, 2340, 3678, 2439]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,2מתרין בו ושזתק מהדין בו ומרכין את ראשו אף על פי שאמר יודע אני פטור
0,2017-07-21T10:30:37.787288,8091,"{""line_text"": ""\u05e2\u05d3 \u05e9\u05d9\u05d0\u05de\u05e8 \u05d9\u05d5\u05d3\u05e2 \u05d0\u05e0\u05d9 \u05d5\u05e2\u05dc \u05de\u05e0\u05ea \u05db\u05df \u05d0\u05e0\u05d9 \u05e2\u05d5\u05e9\u05d4: \u05d9 \u05d1\u05d9\u05d6\u05d4 \u05e6\u05d3 \u05e8\u05d0\u05d5\u05d4\u05d5 \u05e9\u05de\u05d7\u05dc\u05dc \u05d0\u05ea \u05d4\u05e9\u05d1\u05ea"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1043, 2442, 3674, 2541]}",1,0.0,60,0,completed,"[1043, 2442, 3674, 2541]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,עד שיאמר יודע אני ועל מנת כן אני עושה: י ביזה צד ראוהו שמחלל את השבת
0,2017-07-21T10:30:37.798337,8092,"{""line_text"": ""\u05d0\u05de\u05e8\u05d5 \u05dc\u05d5 \u05d4\u05d5\u05d9 \u05d9\u05d5\u05d3\u05e2 \u05e9\u05d4\u05d5\u05d0 \u05e9\u05d1\u05ea \u05ea\u05d0\u05de\u05e8 \u05de\u05d7\u05dc\u05dc\u05d9\u05d4 \u05de\u05d5\u05ea \u05d9\u05d5\u05de\u05ea \u05d0\u05e3 \u05e2\u05dc \u05e4\u05d9 \u05e9\u05d0\u05de' \u05d9\u05d5\u05d3\u05e2"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1042, 2544, 3674, 2647]}",1,0.0,60,0,completed,"[1042, 2544, 3674, 2647]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אמרו לו הוי יודע שהוא שבת תאמר מחלליה מות יומת אף על פי שאמ' יודע
0,2017-07-21T10:30:37.810788,8093,"{""line_text"": ""\u05d0\u05e0\u05d9 \u05e4\u05d8\u05d5\u05e8 \u05e2\u05d3 \u05e9\u05d9\u05d0\u05de\u05e8 \u05d9\u05d5\u05d3\u05e2 \u05d0\u05e0\u05d9 \u05d5\u05e2\u05dc \u05de\u05e0\u05ea \u05db\u05df \u05d0\u05e0\u05d9 \u05e2\u05d5\u05e9\u05d4: \u05d9\u05db\u05d9\u05d5\u05d4 \u05e6\u05d3 \u05e8\u05d0\u05d5\u05d4\u05d5 \u05e9\u05d4\u05e8\u05d2"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1041, 2652, 3674, 2747]}",1,0.0,60,0,completed,"[1041, 2652, 3674, 2747]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אני פטור עד שיאמר יודע אני ועל מנת כן אני עושה: יכיוה צד ראוהו שהרג
0,2017-07-21T10:30:37.822058,8094,"{""line_text"": ""20\u05d0\u05ea \u05d4\u05e0\u05e4\u05e9 \u05d0\u05de\u05e8\u05d5 \u05dc\u05d5 \u05d4\u05d5\u05d9 \u05d9\u05d5\u05d3\u05e2 \u05e9\u05d4\u05d5\u05d0 \u05d1\u05df \u05d1\u05e8\u05d9\u05ea \u05d5\u05e0\u05d0\u05de' \u05e9\u05d5\u05e4\u05da \u05d3\u05dd \u05d4\u05d0\u05d3\u05dd \u05d1\u05d0\u05d3\u05dd \u05d3\u05de\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1041, 2754, 3773, 2850]}",1,0.0,60,0,completed,"[1041, 2754, 3773, 2850]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,20את הנפש אמרו לו הוי יודע שהוא בן ברית ונאמ' שופך דם האדם באדם דמו
0,2017-07-21T10:30:37.833937,8095,"{""line_text"": ""\u05d9\u05e9\u05e4\u05da \u05d0\u05e3 \u05e2\u05dc \u05e4\u05d9 \u05e9\u05d0\u05de\u05e8 \u05d9\u05d5\u05d3\u05e2 \u05d0\u05e0\u05d9 \u05e4\u05d8\u05d5\u05e8 \u05e2\u05d3 \u05e9\u05d9\u05d0\u05de\u05e8 \u05d9\u05d5\u05d3\u05e2 \u05d0\u05e0\u05d9 \u05d5\u05e2\u05dc \u05de\u05e0\u05ea \u05db\u05df \u05d0\u05e0\u05d9 \u05e2\u05d5\u05e9\u05d4:"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1038, 2855, 3673, 2954]}",1,0.0,60,0,completed,"[1038, 2855, 3673, 2954]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,ישפך אף על פי שאמר יודע אני פטור עד שיאמר יודע אני ועל מנת כן אני עושה:
0,2017-07-21T10:30:37.844820,8096,"{""line_text"": ""5 \u05d5' \u05d9\u05d5\u05e1\u05d9 \u05d0\u05d5\u05d8' \u05d4\u05e8\u05d9 \u05e9\u05d4\u05d9\u05d7\u05e8\u05d4 \u05d1\u05e2\u05e6\u05de\u05d5 \u05e4\u05d8\u05d5\u05e8 \u05e9\u05e0' \u05dc\u05e2\u05e0\u05d5\u05ea \u05d1\u05d5 \u05e1\u05e8\u05d4 \u05e9\u05d9\u05d7\u05e8\u05e8\u05d5 \u05d4\u05d5\u05d0 \u05d1\u05d0\u05d7\u05e8\u05d9\u05dd"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1044, 2959, 3676, 3048]}",1,0.0,60,0,completed,"[1044, 2959, 3676, 3048]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,5 ו' יוסי אוט' הרי שהיחרה בעצמו פטור שנ' לענות בו סרה שיחררו הוא באחרים
0,2017-07-21T10:30:37.855737,8097,"{""line_text"": ""\u05d5\u05dc\u05d0 \u05e9\u05d9\u05ea\u05d5\u05d4 \u05d4\u05d5\u05d0 \u05d1\u05e2\u05e6\u05de\u05d5 \u05e8' \u05e9\u05de\u05e2\u05d5\u05df \u05d1\u05df \u05d9\u05d4\u05d5\u05d3\u05d4 \u05d0\u05d5\u05de' \u05de\u05e9\u05d5\u05dd \u05e8' \u05e9\u05de\u05e2\u05d5\u05df \u05d4\u05de\u05d3\u05d9\u05d4 \u05d4\u05e8\u05d9 \u05d6\u05d4 \u05d1\u05d7\u05e0\u05e7"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1036, 3057, 3674, 3161]}",1,0.0,60,0,completed,"[1036, 3057, 3674, 3161]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,ולא שיתוה הוא בעצמו ר' שמעון בן יהודה אומ' משום ר' שמעון המדיה הרי זה בחנק
0,2017-07-21T10:30:37.866641,8098,"{""line_text"": ""\u05d0\u05de' \u05e8' \u05e2\u05e7\u05d9\u05d1\u05d0 \u05e9\u05dc\u05e9 \u05de\u05d0\u05d5\u05ea \u05d4\u05dc\u05db\u05d5\u05ea \u05d4\u05d9\u05d4 \u05e8' \u05d0\u05dc\u05d9\u05e2\u05d6\u05e8 \u05d3\u05d5\u05e8\u05e9 \u05d1\u05de\u05db\u05e9\u05e4\u05d4 \u05dc\u05d0 \u05ea\u05d4\u05d9\u05d4 \u05d5\u05dc\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1034, 3162, 3674, 3264]}",1,0.0,60,0,completed,"[1034, 3162, 3674, 3264]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אמ' ר' עקיבא שלש מאות הלכות היה ר' אליעזר דורש במכשפה לא תהיה ולא
0,2017-07-21T10:30:37.877573,8099,"{""line_text"": ""25 \u05dc\u05de\u05d3\u05ea\u05d9 \u05d4\u05d9\u05de\u05e0\u05d5 \u05d0\u05dc\u05d0 \u05e9\u05e0\u05d9 \u05d3\u05d1\u05e8\u05d9\u05dd \u05e9\u05e0\u05d9\u05dd \u05de\u05dc\u05e7\u05d8\u05d9\u05df \u05e7\u05d9\u05e9\u05d5\u05d0\u05d9\u05df \u05d0\u05d7\u05d3 \u05dc\u05d5\u05e7\u05d8 \u05d7\u05d9\u05d9\u05d1 ,\u05d5\u05d0\u05d7\u05d3 \u05dc\u05d5\u05e7\u05d8 \u05e4\u05d8\u05d5\u05e8"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1035, 3265, 3772, 3368]}",1,0.0,60,0,completed,"[1035, 3265, 3772, 3368]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"25 למדתי הימנו אלא שני דברים שנים מלקטין קישואין אחד לוקט חייב ,ואחד לוקט פטור"
0,2017-07-21T10:30:37.893831,8100,"{""line_text"": ""\u05d4\u05e2\u05d5\u05e9\u05d4 \u05de\u05e2\u05e9\u05d4 \u05d7\u05d9\u05d9\u05d1 \u05d5\u05d4\u05d0\u05d5\u05d7\u05d5 \u05d0\u05ea \u05d4\u05e2\u05d9\u05e0\u05d9\u05dd \u05e4\u05d8\u05d5\u05e8: \u05d9\u05d9\u05d1\u05df \u05e1\u05d5\u05e8\u05e8 \u05d5\u05de\u05d5\u05e8\u05d4 \u05dc\u05d0 \u05d4\u05d9\u05d4 \u05d5\u05dc\u05d0 \u05e2\u05ea\u05d9\u05d3"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1033, 3369, 3674, 3468]}",1,0.0,60,0,completed,"[1033, 3369, 3674, 3468]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,העושה מעשה חייב והאוחו את העינים פטור: ייבן סורר ומורה לא היה ולא עתיד
0,2017-07-21T10:30:37.904700,8101,"{""line_text"": ""\u05dc\u05d4\u05d9\u05d5\u05ea \u05d5\u05dc\u05de\u05d4 \u05e0\u05db\u05ea\u05d1 \u05dc\u05d5\u05de\u05e8 \u05d3\u05e8\u05d5\u05e9 \u05d5\u05e7\u05d1\u05dc \u05e9\u05db\u05e8 \u05e8' \u05e9\u05de\u05e2\u05d5\u05df \u05d1\u05df \u05d0\u05dc\u05e2\u05d6\u05e8 \u05e9\u05dc \u05d4\u05d1\u05ea \u05d5\u05dc\u05d0 \u05d4\u05d1\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1032, 3470, 3673, 3572]}",1,0.0,60,0,completed,"[1032, 3470, 3673, 3572]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,להיות ולמה נכתב לומר דרוש וקבל שכר ר' שמעון בן אלעזר של הבת ולא הבן
0,2017-07-21T10:30:37.924416,8102,"{""line_text"": ""\u05d0\u05dc\u05d0 \u05d2\u05d6\u05d9\u05e8\u05ea \u05de\u05dc\u05da \u05d4\u05d9\u05d0 \u05db\u05df \u05e1\u05d5\u05e8\u05e8 \u05d5\u05de\u05d5\u05e8\u05d4 \u05d0\u05e4\u05d9\u05dc\u05d5 \u05d4\u05e2\u05dc\u05d4 \u05e2\u05dc \u05e9\u05d5\u05dc\u05d7\u05e0\u05d5 \u05db\u05dd\u05e2\u05d5\u05d3\u05d7 \u05e9\u05dc\u05de\u05d4 \u05d1\u05e9\u05e2\u05ea\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1038, 3572, 3674, 3673]}",1,0.0,60,0,completed,"[1038, 3572, 3674, 3673]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אלא גזירת מלך היא כן סורר ומורה אפילו העלה על שולחנו כםעודח שלמה בשעתה
0,2017-07-21T10:30:37.935113,8103,"{""line_text"": ""\u05d0\u05d9\u05e0\u05d5 \u05e0\u05e2\u05e9\u05d4 \u05d1\u05d5 \u05e1\u05d5\u05e8\u05e8 \u05d5\u05de\u05d5\u05e8\u05d4 \u05e2\u05d3 \u05e9\u05d9\u05ea\u05df \u05dc\u05ea\u05d5\u05da \u05e4\u05d9\u05d5 \u05db\u05e9\u05d9\u05e2\u05d5\u05e8 \u05d0\u05d5 \u05e2\u05d3 \u05e9\u05d9\u05d0\u05db\u05dc \u05d1\u05de\u05d8\u05e8\u05d4 \u05e9\u05d4\u05d5\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1035, 3678, 3673, 3777]}",1,0.0,60,0,completed,"[1035, 3678, 3673, 3777]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,אינו נעשה בו סורר ומורה עד שיתן לתוך פיו כשיעור או עד שיאכל במטרה שהוא
0,2017-07-21T10:30:37.946503,8104,"{""line_text"": ""4 \u05d9 \u05db\""\u05e1 \u05d5' )\u05d5' \u05d9\""\u05d1}. \u05d9\u05d1\u05de\u05d5\u05ea \u05d8\""\u05d5 \u05d5\u05d9\u05d5\u05d5\u05df\""! \u05d5\u05f0\u05e0\u05e1\u05d9\u05d9\u05d5: 7-1 \u05e2\u05d9\u05d5\u05dc\u05e2\u05d9\u05dc \""418 | 10 \u05e4\u05d9 \u05dc\u05e2\u05d9\u05dc 4261 | 11 \u05d9 \u05db\""\u05db \u05e8'"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1029, 3941, 3672, 4015]}",1,0.0,60,0,completed,"[1029, 3941, 3672, 4015]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"4 י כ""ס ו' )ו' י""ב}. יבמות ט""ו ויוון""! וװנסייו: 7-1 עיולעיל ""418 | 10 פי לעיל 4261 | 11 י כ""כ ר'"
0,2017-07-21T10:30:37.957230,8105,"{""line_text"": ""\u05e0\u05e1\u05d9 \u05e1'(; \u05e0 \u05e1: [ 14 \u05d3\u05d1\u05e8\u05d9\u05dd \u05d9\"": \u05d5' | 18 \u05e1\u05ea\u05d5\u05dd- ?\"")! \u05d9\""\u05d3 \u05df<20 \u05de\u05d9\u05e7\u05e1\u05d9\u05dd \u05db\u05d5'\u05df\u05d5\""! 22 \u05d3\u05d1\u05e8\u05d9\u05dd \u05d5\u05d9\u05d8 \u05d8\""\u05d5 [ 23 \u05d2 \u05e4\u05d9\u05d9\u05d8:!"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1035, 4012, 3670, 4086]}",1,0.0,60,0,completed,"[1035, 4012, 3670, 4086]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"נסי ס'(; נ ס: [ 14 דברים י"": ו' | 18 סתום- ?"")! י""ד ן<20 מיקסים כו'ןו""! 22 דברים ויט ט""ו [ 23 ג פייט:!"
0,2017-07-21T10:30:37.968049,8106,"{""line_text"": ""24 \u05d9 \u05e0\u05dd\u05d5\u05e3\u05d6\u05d9(; \\, \u05e1\""\u05ea | 24 \u05e1\u05db\u05e0\u05d5\u05ea \u05db\""\u05d1 \u05d9\""\u05d6 | 26 \u05d9 \u05db\u05d9\u05d9\u05d5'\u05d5!' )\u05de' 015; \u05e0'\u05e2\u05d9\u05d9\u05d4 \u05e1\""\u05e1 |"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1640, 4079, 3673, 4151]}",1,0.0,60,0,completed,"[1640, 4079, 3673, 4151]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"24 י נםוףזי(; \, ס""ת | 24 סכנות כ""ב י""ז | 26 י כייו'ו!' )מ' 015; נ'עייה ס""ס |"
0,2017-07-21T10:30:37.979191,8107,"{""line_text"": ""2 \u05e2\u05d5\""\u05d3. < \u05d4\u05e8\u05d9 \u05d6\u05d4 \u05d1 \u05d3 | 3 \u05d0\u05d1\u05d9\u05da. \u05d1\u05d9\u05e8 | 4 \u05d5\u05d9\u05d9\u05df < \u05db\u05d9\u05d5\u05e6\u05d0 :: \u05d4\u05e2\u05d5\u05d1\u05e8 \u05e2\u05d1\u05d5\u05d3\u05d4 \u05d6\u05e8\u05d4 \u05e1\u05d5\u05e7\u05dc\u05d9\u05df \u05d0\u05d5\u05ea\u05d5 \u05d1\u05de\u05e7\u05d5\u05dd"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1029, 4299, 3535, 4376]}",1,0.0,60,0,completed,"[1029, 4299, 3535, 4376]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/c75235d932f34b25ac1dd50086175852/Zuckermandel_Page_15_rgb_to_gray_any_to_png_nlbin_0.5_0.5_1.0_0.1_80_20_5_90.png,"2 עו""ד. < הרי זה ב ד | 3 אביך. ביר | 4 ויין < כיוצא :: העובר עבודה זרה סוקלין אותו במקום"
